Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn,City,Contract,Country,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Under 30,Unlimited Data,Zip Code
77,20,3.83,0,Glendora,Month-to-Month,United States,0,0,Female,1,Fiber Optic,34.14649,-117.849815,1,92.55,1,0,9,,0,0,1,1,Bank Withdrawal,1,24973,0,Q3,1,3,1,California,1,0,1,17,0,65.11,0.0,0,1,91741
68,17,34.39,1,Grizzly Flats,One Year,United States,0,1,Female,1,Fiber Optic,38.636102,-120.522149,0,106.0,1,0,0,,0,0,1,0,Bank Withdrawal,1,659,1,Q3,0,3,1,California,1,0,1,60,110,2063.4,0.0,0,0,95636
25,69,0.0,0,Soulsbyville,One Year,United States,1,1,Male,1,DSL,37.990574,-120.261821,1,54.3,0,1,1,,0,0,1,1,Bank Withdrawal,0,1519,1,Q3,1,5,0,California,1,1,1,44,10,0.0,0.0,1,0,95372
39,19,18.74,0,Caspar,Two Year,United States,1,0,Female,1,Fiber Optic,39.361283,-123.784599,1,95.1,1,2,8,,1,1,1,1,Bank Withdrawal,1,333,0,Q3,1,3,0,California,0,0,1,72,0,1349.28,0.0,0,1,95420
24,0,8.21,0,Diamond Bar,Two Year,United States,1,0,Male,0,,33.992416,-117.807874,1,19.8,0,3,0,,0,0,0,1,Bank Withdrawal,1,46532,0,Q3,0,3,0,California,0,0,0,37,0,303.77,0.0,1,0,91765
31,4,0.0,0,Castro Valley,One Year,United States,0,1,Female,1,Cable,37.722727,-122.02157,1,50.05,0,0,7,Offer B,1,1,0,1,Bank Withdrawal,0,13212,0,Q3,1,3,0,California,1,1,0,60,0,0.0,0.0,0,1,94552
62,29,44.96,0,Fresno,Month-to-Month,United States,0,1,Female,1,Fiber Optic,36.732694,-119.783786,0,80.05,1,0,0,Offer D,0,0,0,0,Bank Withdrawal,1,6848,0,Q3,0,5,0,California,0,0,0,17,0,764.32,0.0,0,1,93721
67,2,26.99,1,San Rafael,Month-to-Month,United States,0,0,Male,1,Fiber Optic,37.972662,-122.491452,1,80.45,0,0,2,,0,0,1,1,Credit Card,1,40239,0,Q3,1,1,1,California,0,0,1,8,0,215.92,0.0,0,1,94901
47,30,27.75,0,Jolon,Two Year,United States,0,1,Male,1,Fiber Optic,35.930782,-121.189757,0,105.1,1,0,0,Offer B,1,0,0,0,Credit Card,1,254,0,Q3,0,3,0,California,1,1,1,65,0,1803.75,0.0,0,1,93928
19,53,4.65,0,Temecula,Month-to-Month,United States,0,0,Female,1,Fiber Optic,33.507255,-117.029473,1,90.35,0,0,10,,1,1,0,1,Bank Withdrawal,1,46171,0,Q3,1,3,0,California,0,0,1,2,0,9.3,0.0,1,1,92592
73,19,0.0,1,Oakland,Month-to-Month,United States,0,0,Male,1,DSL,37.803883,-122.208417,0,25.2,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,0,28900,0,Q3,0,3,1,California,0,0,0,4,0,0.0,0.0,0,1,94602
78,7,32.4,1,Williams,Month-to-Month,United States,0,0,Male,1,Fiber Optic,39.117537,-122.284654,0,73.75,1,0,0,,0,0,0,0,Credit Card,1,4579,0,Q3,0,2,1,California,0,0,0,7,0,226.8,0.0,0,1,95987
34,0,49.91,0,Gardena,Month-to-Month,United States,0,0,Female,0,,33.890853,-118.297967,0,19.3,0,0,0,,0,0,0,0,Credit Card,1,47758,0,Q3,0,3,0,California,0,0,0,2,0,99.82,0.0,0,0,90247
48,23,26.3,0,Alderpoint,Two Year,United States,0,1,Male,1,DSL,40.166028,-123.584144,0,77.8,1,0,0,,0,0,1,0,Bank Withdrawal,1,261,0,Q3,0,5,0,California,1,1,1,55,0,1446.5,0.0,0,1,95511
50,19,0.0,0,Alameda,Month-to-Month,United States,1,0,Female,1,Cable,37.724817,-122.224363,0,30.15,0,2,0,,1,0,0,0,Bank Withdrawal,0,13996,0,Q3,0,5,0,California,0,0,0,13,10,0.0,0.0,0,0,94502
72,28,0.0,0,Caliente,Two Year,United States,0,1,Female,1,DSL,35.358953,-118.527064,0,56.25,0,0,0,,1,0,1,0,Bank Withdrawal,0,1022,0,Q3,0,3,1,California,1,0,1,34,0,0.0,0.0,0,1,93518
53,15,0.0,0,Browns Valley,Two Year,United States,0,1,Male,1,DSL,39.292334,-121.320597,1,65.1,0,0,7,Offer A,1,1,1,1,Credit Card,0,1477,1,Q3,1,4,0,California,1,1,1,72,0,0.0,0.0,0,1,95918
62,27,0.0,1,Old Station,Month-to-Month,United States,0,0,Female,1,DSL,40.656287,-121.428965,0,25.25,0,0,0,,0,0,0,0,Bank Withdrawal,0,182,0,Q3,0,1,0,California,0,0,0,3,0,0.0,0.0,0,1,96071
61,28,0.0,0,Palo Alto,One Year,United States,1,1,Male,1,DSL,37.416159,-122.131337,1,36.1,0,1,1,,1,0,1,1,Credit Card,0,24492,0,Q3,1,3,0,California,0,0,0,56,60,0.0,0.0,0,0,94306
19,0,19.38,0,Dixon,Month-to-Month,United States,1,0,Male,0,,38.392821,-121.799917,0,21.05,0,2,0,Offer D,0,0,0,0,Credit Card,1,18529,0,Q3,0,3,0,California,0,0,0,12,0,232.56,0.0,1,0,95620
23,59,21.56,1,Boulder Creek,Month-to-Month,United States,0,1,Female,1,Fiber Optic,37.171727,-122.142961,0,114.5,1,0,0,Offer B,1,1,1,0,Bank Withdrawal,1,10520,1,Q3,0,1,0,California,1,1,1,41,0,883.96,0.0,1,1,95006
30,41,28.27,0,Oak View,Month-to-Month,United States,0,0,Female,1,Fiber Optic,34.404544,-119.302118,0,87.55,1,0,0,,1,1,1,0,Bank Withdrawal,1,6503,1,Q3,0,3,0,California,0,0,0,57,0,1611.39,1.83,0,1,93022
43,4,42.41,0,Santa Cruz,Month-to-Month,United States,0,1,Female,1,DSL,36.974575,-121.991149,0,78.9,1,0,0,,1,1,1,0,Credit Card,1,36631,1,Q3,0,4,0,California,0,0,1,37,30,1569.17,0.0,0,0,95062
63,14,1.55,1,San Diego,Month-to-Month,United States,0,0,Female,1,Fiber Optic,32.85723,-117.209774,0,73.95,0,0,0,Offer C,1,0,1,0,Credit Card,1,34902,0,Q3,0,3,0,California,0,0,0,34,0,52.7,0.0,0,1,92122
64,23,10.67,0,Artesia,Two Year,United States,0,1,Female,1,Fiber Optic,33.867593,-118.080637,1,109.25,1,0,8,,1,0,1,1,Bank Withdrawal,1,16398,1,Q3,1,4,0,California,1,1,1,63,0,672.21,0.0,0,1,90701
62,17,2.12,1,Valley Village,Month-to-Month,United States,0,1,Male,1,Fiber Optic,34.165783,-118.399795,1,93.8,1,0,1,,1,0,0,1,Bank Withdrawal,1,27453,0,Q3,1,1,0,California,0,0,1,31,50,65.72,0.0,0,0,91607
31,0,22.12,1,Kyburz,Month-to-Month,United States,0,0,Female,0,,38.766036,-120.209673,0,20.4,0,0,0,Offer E,0,0,0,0,Mailed Check,1,183,0,Q3,0,3,0,California,0,0,0,1,0,22.12,0.0,0,0,95720
30,26,44.57,0,Burbank,Month-to-Month,United States,1,0,Male,1,Cable,34.174215,-118.345928,1,70.3,0,2,6,,1,1,1,1,Credit Card,1,29245,1,Q3,1,3,0,California,1,1,0,24,0,1069.68,0.0,0,1,91505
73,30,5.75,1,Los Angeles,One Year,United States,0,1,Male,1,Cable,34.066303,-118.435479,0,70.15,0,0,0,Offer C,1,0,1,0,Credit Card,1,44150,1,Q3,0,3,1,California,0,0,1,38,0,218.5,0.0,0,1,90024
49,21,41.4,0,Burson,Two Year,United States,0,0,Female,1,Cable,38.183918,-120.898817,1,59.85,0,0,7,Offer B,1,1,0,1,Bank Withdrawal,1,27,1,Q3,1,3,0,California,0,0,0,60,0,2484.0,0.0,0,1,95225
55,18,4.32,0,Yorkville,Two Year,United States,0,1,Male,1,Fiber Optic,38.888351,-123.239647,1,110.6,1,0,7,,1,0,1,1,Credit Card,1,335,1,Q3,1,3,0,California,1,1,1,72,0,311.04,0.0,0,1,95494
71,27,40.19,0,Pomona,Two Year,United States,1,0,Female,1,Fiber Optic,34.042286,-117.756106,1,85.35,1,1,7,Offer D,0,0,0,1,Bank Withdrawal,1,69974,0,Q3,1,5,1,California,0,0,1,22,0,884.18,0.0,0,1,91766
19,27,13.16,0,Santa Maria,One Year,United States,0,1,Female,1,Fiber Optic,34.818227,-120.418784,0,110.45,1,0,0,,1,0,0,0,Credit Card,1,37364,1,Q3,0,4,0,California,1,1,1,30,0,394.8,0.0,1,1,93455
77,25,38.32,0,Baldwin Park,One Year,United States,0,1,Female,1,Fiber Optic,34.098275,-117.967399,1,94.4,0,0,2,,1,1,0,1,Bank Withdrawal,1,76890,0,Q3,1,4,1,California,1,1,0,65,0,2490.8,0.0,0,1,91706
40,15,9.72,0,Forbestown,Two Year,United States,1,1,Female,1,Cable,39.531028,-121.24807,1,80.85,1,2,5,Offer A,1,1,0,1,Bank Withdrawal,1,452,1,Q3,1,4,0,California,1,1,0,72,10,699.84,0.0,0,0,95941
36,20,39.9,1,Pasadena,Month-to-Month,United States,0,0,Female,1,Cable,34.13946,-118.166649,0,45.3,0,0,0,Offer E,0,0,1,0,Credit Card,1,10253,0,Q3,0,2,0,California,0,0,0,4,0,159.6,0.0,0,1,91105
55,29,0.0,0,Whittier,One Year,United States,1,1,Female,1,DSL,33.976678,-118.065875,0,49.45,0,2,0,,0,0,1,0,Credit Card,0,32148,0,Q3,0,3,0,California,1,1,1,22,0,0.0,0.0,0,1,90606
26,0,45.13,0,San Francisco,Month-to-Month,United States,0,0,Male,0,,37.720498,-122.443119,0,25.05,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,73117,0,Q3,0,5,0,California,0,0,0,7,0,315.91,0.0,1,0,94112
31,0,27.7,0,Bodfish,One Year,United States,1,0,Female,0,,35.523991,-118.400432,1,19.15,0,1,0,Offer B,0,0,0,1,Credit Card,1,1954,0,Q3,0,3,0,California,0,0,0,55,0,1523.5,0.0,0,0,93205
62,0,10.32,0,Copperopolis,Two Year,United States,0,0,Female,0,,37.943954,-120.67108,0,18.7,0,0,0,Offer B,0,0,0,0,Mailed Check,1,2633,0,Q3,0,5,0,California,0,0,0,53,0,546.96,0.0,0,0,95228
64,13,22.41,0,Lake Elsinore,One Year,United States,0,1,Male,1,Fiber Optic,33.655421,-117.391751,0,116.25,1,0,0,Offer C,1,1,0,0,Credit Card,1,38519,1,Q3,0,3,0,California,1,1,1,34,0,761.94,0.0,0,1,92530
20,48,8.3,0,Campo Seco,Month-to-Month,United States,0,0,Female,1,DSL,38.233879,-120.861666,1,59.8,0,0,3,,1,0,1,1,Credit Card,1,75,0,Q3,1,3,0,California,1,1,0,19,0,157.7,0.0,1,1,95226
32,18,42.55,1,Lomita,Month-to-Month,United States,0,0,Female,1,Fiber Optic,33.794209,-118.317354,0,78.1,0,0,0,Offer D,0,0,0,0,Bank Withdrawal,1,21065,0,Q3,0,3,0,California,1,1,0,12,0,510.6,0.0,0,1,90717
43,25,6.68,0,Capitola,One Year,United States,0,1,Female,1,Fiber Optic,36.977025,-121.952864,1,110.5,0,0,1,,1,1,0,1,Bank Withdrawal,1,9673,1,Q3,1,3,0,California,1,1,1,53,0,354.04,0.0,0,1,95010
40,20,12.54,1,San Diego,Month-to-Month,United States,0,0,Male,1,Fiber Optic,32.886925,-117.152162,0,80.85,0,0,0,,0,0,1,0,Bank Withdrawal,1,74232,0,Q3,0,1,0,California,1,1,0,13,0,163.02,0.0,0,1,92126
35,0,32.54,0,Corona,Month-to-Month,United States,0,0,Female,0,,33.762351,-117.488725,0,20.15,0,0,0,Offer E,0,0,0,0,Credit Card,1,13188,0,Q3,0,4,0,California,0,0,0,4,0,130.16,0.0,0,0,92883
21,0,35.46,0,Apple Valley,Two Year,United States,0,0,Male,0,,34.424926,-117.184503,1,19.75,0,0,1,Offer B,0,0,1,1,Bank Withdrawal,1,28819,0,Q3,1,4,0,California,0,0,0,41,0,1453.86,0.0,1,0,92308
40,15,41.03,0,Camarillo,Month-to-Month,United States,1,1,Female,1,Fiber Optic,34.205504,-118.993111,1,95.15,1,1,2,,1,0,1,1,Bank Withdrawal,1,24945,0,Q3,1,3,0,California,1,1,0,37,0,1518.11,0.0,0,1,93012
33,12,3.47,0,Hilmar,Two Year,United States,0,1,Female,1,DSL,37.394536,-120.890747,0,74.45,0,0,0,Offer B,0,0,0,0,Credit Card,1,7177,1,Q3,0,3,0,California,1,1,1,47,0,163.09,0.0,0,1,95324
27,48,10.4,0,Los Angeles,Month-to-Month,United States,0,1,Male,1,Fiber Optic,34.028331,-118.354338,0,105.5,0,0,0,,0,1,1,0,Bank Withdrawal,1,46984,1,Q3,0,3,0,California,1,1,1,25,0,260.0,0.0,1,1,90016
73,6,30.17,1,San Diego,Month-to-Month,United States,0,0,Male,1,Fiber Optic,32.825086,-117.199424,0,93.55,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,51213,0,Q3,0,1,1,California,1,0,1,1,0,30.17,0.0,0,1,92117
39,0,31.37,0,Northridge,Two Year,United States,0,0,Female,0,,34.238208,-118.55029,1,19.1,0,0,1,,0,0,0,1,Credit Card,1,25751,0,Q3,1,3,0,California,0,0,0,40,0,1254.8,45.6,0,0,91324
44,22,17.18,1,Woodland,Month-to-Month,United States,0,0,Female,1,DSL,38.71967,-121.862416,0,56.25,0,0,0,Offer E,1,1,0,0,Bank Withdrawal,1,38547,0,Q3,0,1,0,California,0,0,0,6,0,103.08,0.0,0,1,95695
28,48,46.9,0,Orland,One Year,United States,0,0,Male,1,Fiber Optic,39.748037,-122.302169,1,100.55,1,0,7,,0,1,1,1,Bank Withdrawal,1,13706,0,Q3,1,3,0,California,1,1,1,56,0,2626.4,0.0,1,1,95963
24,47,6.36,1,Delano,One Year,United States,0,0,Female,1,Fiber Optic,35.772244,-119.209689,1,103.25,1,0,1,Offer B,1,1,1,1,Credit Card,1,37280,0,Q3,1,1,0,California,1,1,1,48,0,305.28,0.0,1,1,93215
20,48,41.15,0,Valyermo,One Year,United States,0,1,Female,1,Fiber Optic,34.39583,-117.734568,1,107.0,1,0,7,Offer B,1,1,1,1,Credit Card,1,413,1,Q3,1,4,0,California,1,1,0,59,0,2427.85,0.0,1,0,93563
36,17,13.14,0,Los Alamos,Two Year,United States,0,1,Male,1,Fiber Optic,34.758699,-120.275839,0,109.2,0,0,0,,1,1,0,0,Credit Card,1,1328,1,Q3,0,4,0,California,1,1,1,63,0,827.82,0.0,0,1,93440
62,29,20.1,0,Stockton,Month-to-Month,United States,0,0,Female,1,DSL,37.946282,-121.139499,0,60.25,1,0,0,,0,0,1,0,Bank Withdrawal,1,23789,0,Q3,0,4,0,California,0,0,1,3,70,60.3,0.0,0,0,95215
54,20,5.32,1,San Diego,Month-to-Month,United States,0,1,Female,1,Fiber Optic,32.85723,-117.209774,0,80.6,1,0,0,,0,0,0,0,Credit Card,1,34902,0,Q3,0,1,0,California,0,0,0,2,0,10.64,0.0,0,1,92122
48,0,11.81,0,Scott Bar,Two Year,United States,1,0,Female,0,,41.737962,-123.07557,1,19.85,0,3,9,Offer B,0,0,1,1,Credit Card,1,88,0,Q3,1,4,0,California,0,0,0,58,0,684.98,0.0,0,0,96085
46,14,10.23,0,Miramonte,Two Year,United States,0,0,Female,1,Cable,36.696759,-119.024051,1,59.8,0,0,7,,0,0,1,1,Credit Card,1,571,1,Q3,1,5,0,California,0,0,1,65,0,664.95,0.0,0,1,93641
40,8,36.47,0,Harbor City,One Year,United States,0,0,Female,1,DSL,33.798266,-118.300237,0,56.3,1,0,0,Offer B,1,0,1,0,Credit Card,1,24660,0,Q3,0,5,0,California,0,0,0,41,0,1495.27,0.0,0,1,90710
51,18,48.02,0,Strawberry Valley,Two Year,United States,0,0,Female,1,Fiber Optic,39.58458,-121.093256,1,95.2,0,0,3,,0,0,1,1,Credit Card,1,101,1,Q3,1,5,0,California,1,1,1,45,50,2160.9,43.95,0,0,95981
62,18,26.51,1,San Diego,Month-to-Month,United States,0,0,Female,1,Fiber Optic,32.886925,-117.152162,1,89.45,0,0,3,Offer E,0,0,0,1,Bank Withdrawal,1,74232,0,Q3,1,2,0,California,1,1,1,9,0,238.59,0.0,0,1,92126
27,42,49.88,0,North Highlands,One Year,United States,0,1,Female,1,DSL,38.671295,-121.388251,1,65.65,0,0,6,Offer B,1,0,1,1,Bank Withdrawal,1,32202,0,Q3,1,3,0,California,1,1,0,48,0,2394.24,0.0,1,1,95660
62,0,30.09,0,Berkeley,Two Year,United States,1,0,Female,0,,37.878554,-122.26609,1,20.35,0,3,9,,0,0,0,1,Credit Card,1,10147,0,Q3,1,5,0,California,0,0,0,1,0,30.09,0.0,0,0,94709
69,23,20.78,0,San Diego,Two Year,United States,1,1,Female,1,Fiber Optic,32.707892,-117.05512,1,96.55,0,1,9,,0,0,1,1,Bank Withdrawal,1,66838,0,Q3,1,5,1,California,1,1,1,24,0,498.72,0.0,0,1,92114
39,27,24.51,1,Santa Clara,Month-to-Month,United States,0,1,Female,1,Fiber Optic,37.351214,-121.952417,1,97.35,1,0,3,,1,0,1,1,Bank Withdrawal,1,36349,0,Q3,1,2,0,California,0,0,1,36,0,882.36,4.96,0,1,95050
62,0,32.05,0,San Bernardino,Two Year,United States,1,0,Female,0,,34.142747,-117.300864,0,25.0,1,1,0,Offer B,0,0,1,0,Credit Card,1,24644,0,Q3,0,4,0,California,0,0,0,61,0,1955.05,0.0,0,0,92405
34,0,39.37,0,San Andreas,One Year,United States,0,0,Male,0,,38.196497,-120.61689,0,24.05,1,0,0,Offer B,0,0,0,0,Bank Withdrawal,1,3930,0,Q3,0,3,0,California,0,0,0,53,0,2086.61,0.0,0,0,95249
25,51,11.47,0,Santa Rosa,Month-to-Month,United States,1,0,Female,1,DSL,38.460517,-122.790335,1,58.7,0,2,9,Offer E,1,0,1,1,Credit Card,1,36125,0,Q3,1,3,0,California,0,0,1,3,0,34.41,0.0,1,1,95401
61,27,46.1,0,Van Nuys,Two Year,United States,0,1,Male,1,DSL,34.202494,-118.448048,0,88.55,1,0,0,,1,1,0,0,Credit Card,1,51348,1,Q3,0,4,0,California,1,1,1,72,0,3319.2,0.0,0,1,91405
48,0,27.3,0,Thousand Oaks,Two Year,United States,0,0,Male,0,,34.191842,-118.822796,0,20.0,0,0,0,Offer B,0,0,0,0,Credit Card,1,33057,0,Q3,0,3,0,California,0,0,0,54,0,1474.2,0.0,0,0,91362
74,16,11.32,0,Granite Bay,Month-to-Month,United States,0,0,Female,1,Fiber Optic,38.749466,-121.184196,1,91.95,1,0,0,Offer C,1,0,1,1,Credit Card,1,20675,0,Q3,0,5,1,California,0,0,1,36,0,407.52,17.76,0,1,95746
58,30,46.17,1,Gustine,Month-to-Month,United States,0,0,Female,1,Fiber Optic,37.147198,-121.120161,0,70.1,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,7872,0,Q3,0,3,0,California,0,0,0,1,0,46.17,0.0,0,1,95322
34,53,8.69,1,Lynwood,Month-to-Month,United States,1,1,Female,1,Fiber Optic,33.923573,-118.200669,1,75.15,0,5,1,,0,0,1,1,Bank Withdrawal,1,69850,0,Q3,1,1,0,California,0,0,0,7,0,60.83,0.0,0,1,90262
41,6,0.0,1,Linden,Month-to-Month,United States,0,0,Male,1,DSL,38.047746,-121.030499,0,31.35,0,0,0,Offer E,1,0,1,0,Mailed Check,0,3148,0,Q3,0,2,0,California,0,0,0,1,80,0.0,0.0,0,0,95236
37,19,0.0,0,Santa Cruz,One Year,United States,0,0,Female,1,DSL,37.007882,-122.065975,0,40.3,0,0,0,,1,1,1,0,Bank Withdrawal,0,4563,1,Q3,0,3,0,California,0,0,0,39,0,0.0,0.0,0,1,95064
48,13,28.8,1,San Diego,Month-to-Month,United States,0,0,Male,1,Cable,32.825086,-117.199424,0,74.95,1,0,0,,0,0,1,0,Bank Withdrawal,1,51213,0,Q3,0,3,0,California,0,0,0,23,0,662.4,0.0,0,1,92117
50,5,41.38,0,Wilseyville,Month-to-Month,United States,0,0,Female,1,DSL,38.392686,-120.415951,0,54.2,0,0,0,,0,0,1,0,Bank Withdrawal,1,435,0,Q3,0,4,0,California,0,0,1,3,0,124.14,0.0,0,1,95257
61,0,33.13,0,Agoura Hills,One Year,United States,0,0,Female,0,,34.129058,-118.759788,0,19.65,0,0,0,Offer D,0,0,0,0,Bank Withdrawal,1,25303,0,Q3,0,3,0,California,0,0,0,13,0,430.69,0.0,0,0,91301
63,17,25.17,0,Los Angeles,Month-to-Month,United States,0,0,Female,1,Fiber Optic,34.070291,-118.349191,0,75.35,1,0,0,,0,0,1,0,Bank Withdrawal,1,32901,0,Q3,0,3,0,California,0,0,0,7,0,176.19,0.0,0,1,90036
57,12,25.79,1,Berkeley,Month-to-Month,United States,0,1,Female,1,Cable,37.863843,-122.275684,1,94.4,1,0,1,Offer D,0,1,0,1,Bank Withdrawal,1,19763,0,Q3,1,1,0,California,0,0,1,17,0,438.43,0.0,0,1,94703
68,9,0.0,1,Fulton,Month-to-Month,United States,0,0,Female,1,Cable,38.493888,-122.777141,0,25.7,0,0,0,,0,0,1,0,Mailed Check,0,476,0,Q3,0,1,1,California,0,0,0,1,0,0.0,0.0,0,1,95439
35,0,27.66,0,Beale Afb,Two Year,United States,0,0,Male,0,,39.125311,-121.392283,0,19.15,0,0,0,,0,0,0,0,Credit Card,1,5654,0,Q3,0,3,0,California,0,0,0,17,0,470.22,28.63,0,0,95903
28,0,38.73,0,Kernville,One Year,United States,0,0,Male,0,,35.852892,-118.397782,0,20.1,0,0,0,Offer D,0,0,0,0,Credit Card,1,1873,0,Q3,0,5,0,California,0,0,0,18,0,697.14,0.0,1,0,93238
34,0,29.14,0,Fresno,Month-to-Month,United States,0,0,Female,0,,36.78979,-119.929894,1,19.6,0,0,1,,0,0,0,1,Credit Card,1,60889,0,Q3,1,4,0,California,0,0,0,4,0,116.56,0.0,0,0,93722
40,13,40.28,0,Winterhaven,Month-to-Month,United States,1,0,Male,1,Fiber Optic,32.852947,-114.850784,1,106.05,1,1,1,Offer A,1,1,1,1,Bank Withdrawal,1,3663,0,Q3,1,4,0,California,1,1,1,70,0,2819.6,0.0,0,1,92283
50,17,46.5,0,Tehama,Month-to-Month,United States,0,0,Male,1,Fiber Optic,40.021787,-122.127576,0,93.2,0,0,0,,1,0,1,0,Credit Card,1,405,0,Q3,0,4,0,California,1,1,1,22,0,1023.0,0.0,0,1,96090
33,56,26.09,0,Butte City,Month-to-Month,United States,1,1,Female,1,Fiber Optic,39.449794,-121.936372,1,106.9,0,3,1,,0,1,1,1,Bank Withdrawal,1,303,1,Q3,1,3,0,California,1,1,1,35,150,913.15,34.47,0,0,95920
37,0,20.96,0,Whittier,One Year,United States,0,0,Female,0,,33.945318,-117.992066,1,20.55,0,0,10,,0,0,1,1,Credit Card,1,19109,0,Q3,1,4,0,California,0,0,0,27,0,565.92,0.0,0,0,90603
47,0,46.91,0,Huntington Beach,Month-to-Month,United States,1,0,Female,0,,33.666301,-117.969501,1,20.2,0,2,6,,0,0,0,1,Mailed Check,1,56517,0,Q3,1,4,0,California,0,0,0,19,0,891.29,0.0,0,0,92646
27,59,20.44,1,Richmond,Month-to-Month,United States,0,0,Male,1,Fiber Optic,37.921034,-122.341798,0,94.25,0,0,0,,0,1,1,0,Bank Withdrawal,1,39089,0,Q3,0,1,0,California,1,1,1,16,140,327.04,0.0,1,0,94804
44,25,38.02,0,San Francisco,Month-to-Month,United States,0,0,Female,1,Fiber Optic,37.721052,-122.413573,0,75.1,0,0,0,,1,0,0,0,Bank Withdrawal,1,40137,0,Q3,0,5,0,California,0,0,0,16,0,608.32,0.0,0,1,94134
40,29,0.0,0,Cambria,Two Year,United States,0,1,Female,1,Cable,35.591387,-121.032256,1,58.25,0,0,2,Offer A,1,0,0,1,Bank Withdrawal,0,6526,1,Q3,1,5,0,California,1,1,1,71,0,0.0,0.0,0,1,93428
41,6,30.04,0,Glendora,Month-to-Month,United States,0,0,Male,1,DSL,34.119363,-117.855059,0,43.9,0,0,0,Offer E,0,0,0,0,Credit Card,1,25135,0,Q3,0,5,0,California,0,0,0,7,0,210.28,0.0,0,1,91740
47,53,26.35,0,Tecate,Two Year,United States,1,1,Male,1,DSL,32.587557,-116.636816,1,86.9,1,3,9,,0,1,0,1,Bank Withdrawal,1,91,1,Q3,1,3,0,California,1,1,1,69,0,1818.15,0.0,0,1,91980
50,17,14.35,0,Mountain View,Month-to-Month,United States,0,0,Female,1,Fiber Optic,37.388349,-122.075299,0,76.1,1,0,0,,0,0,0,0,Bank Withdrawal,1,13483,0,Q3,0,4,0,California,0,0,0,3,0,43.05,0.0,0,1,94041
33,10,29.03,0,Fort Irwin,Month-to-Month,United States,1,0,Female,1,Fiber Optic,35.349241,-116.770281,1,71.65,0,1,5,,0,0,1,1,Bank Withdrawal,1,9465,0,Q3,1,3,0,California,0,0,0,2,0,58.06,0.0,0,1,92310
21,59,14.86,0,Twin Bridges,Two Year,United States,0,1,Female,1,Cable,38.805481,-120.13287,0,82.45,0,0,0,Offer A,1,1,1,0,Credit Card,1,25,1,Q3,0,3,0,California,1,1,1,68,90,1010.48,0.0,1,0,95735
63,26,5.65,0,San Joaquin,Month-to-Month,United States,1,1,Male,1,Fiber Optic,36.600193,-120.153393,1,84.05,0,1,10,,0,0,1,1,Credit Card,1,4318,0,Q3,1,3,0,California,0,0,1,34,0,192.1,0.0,0,1,93660
71,6,21.67,1,San Jose,One Year,United States,0,0,Male,1,Cable,37.327069,-121.916819,1,60.05,1,0,1,,0,1,1,1,Bank Withdrawal,1,27023,1,Q3,1,1,1,California,0,0,0,53,100,1148.51,0.0,0,0,95126
24,76,49.61,0,Carmel By The Sea,One Year,United States,0,0,Male,1,DSL,36.554618,-121.922239,0,75.0,0,0,0,,0,1,0,0,Bank Withdrawal,1,2966,1,Q3,0,3,0,California,1,1,1,26,0,1289.86,0.0,1,1,93921
46,3,0.0,1,San Francisco,Month-to-Month,United States,0,0,Male,1,Cable,37.736535,-122.45732,0,29.6,0,0,0,Offer E,1,0,1,0,Bank Withdrawal,0,20643,0,Q3,0,1,0,California,0,0,0,3,0,0.0,0.0,0,1,94127
20,0,38.97,0,San Lorenzo,Month-to-Month,United States,1,0,Female,0,,37.676249,-122.132415,0,25.45,1,3,0,Offer E,0,0,1,0,Credit Card,1,26240,0,Q3,0,5,0,California,0,0,0,4,0,155.88,0.0,1,0,94580
20,26,34.14,1,Santa Barbara,Month-to-Month,United States,0,1,Female,1,Fiber Optic,34.437945,-119.77191,1,105.5,1,0,7,,1,0,1,1,Bank Withdrawal,1,15757,0,Q3,1,1,0,California,1,1,1,65,0,2219.1,0.0,1,1,93110
21,30,42.98,1,San Mateo,Month-to-Month,United States,1,1,Female,1,DSL,37.556634,-122.317723,1,61.15,0,3,1,Offer D,1,1,0,1,Credit Card,1,23393,0,Q3,1,1,0,California,0,0,0,22,80,945.56,0.0,1,0,94402
48,0,4.09,0,Reedley,Month-to-Month,United States,0,0,Female,0,,36.636638,-119.421842,0,20.3,0,0,0,,0,0,0,0,Credit Card,1,25923,0,Q3,0,5,0,California,0,0,0,1,0,4.09,0.0,0,0,93654
62,0,36.16,0,Culver City,Two Year,United States,1,0,Male,0,,34.019323,-118.391902,0,20.85,0,2,0,,0,0,0,0,Credit Card,1,15195,0,Q3,0,4,0,California,0,0,0,19,0,687.04,0.0,0,0,90232
